,total_rewards
5968,268.5699758593756
5969,251.16976034151435
5970,274.2310468935029
5971,277.32510541741567
5972,244.3551271497876
5973,259.3320570850628
5974,269.83006533034427
5975,245.76153391389084
5976,258.26285388122005
5977,254.91224978870707
5978,263.13760518748614
5979,266.29621655709343
5980,261.0837397244759
5981,271.75323657147123
5982,245.60112455311634
5983,288.038412586043
5984,281.6928020426042
5985,289.66190076887517
5986,283.48746451189464
5987,272.50845815850624
5988,279.04998353869576
5989,286.84140894449297
5990,309.23629299661206
5991,247.39369267299782
5992,270.88201663423104
5993,275.0786713519882
5994,222.7421868353174
5995,265.3862187343566
5996,284.69710220683805
5997,252.10100013561225
5998,245.1804565834845
5999,283.471963771632
6000,276.6045903216526
6001,232.11892330189585
6002,263.11740916991624
6003,306.364555368799
6004,291.3857663717312
6005,236.6274507173224
6006,270.6280542298906
6007,237.94261709097145
6008,278.19347121196915
6009,266.1023466065686
6010,253.89131041897917
6011,284.29314065646395
6012,265.1390420875319
6013,279.15856115874436
6014,246.07436027123367
6015,299.8776498852736
6016,246.46070779607882
6017,261.67070188219213
6018,309.88812469228407
6019,227.3881612691839
6020,266.68317152839154
6021,286.30206624115516
6022,249.83657381986268
6023,272.098390152525
6024,289.1640034071268
6025,239.74106151035613
6026,226.88851806280502
6027,291.42992737723284
6028,266.1459712510054
6029,301.96447138707856
6030,279.86127120644284
6031,296.34865688060904
6032,270.09346292521946
6033,275.2684160927187
6034,254.1312240197094
6035,280.85954308404996
6036,263.9871390891774
6037,278.8243706664313
6038,285.89483245069346
6039,249.2972017924767
6040,267.27217537753546
6041,241.81920691960906
6042,242.16389459516893
6043,273.70022833401674
6044,258.59220961595975
6045,298.00776644171503
6046,273.3831164828246
6047,241.33372553081387
6048,249.7974861545663
6049,283.0445599751971
6050,253.92785885784542
6051,290.7449509850952
6052,260.4571560035917
6053,256.10148238611134
6054,292.2569331173229
6055,270.6237428311007
6056,243.82472962272507
6057,234.18954115466119
6058,302.2014151266014
6059,274.01772799577077
6060,302.1588426110593
6061,271.2060005082103
6062,253.76452187029645
6063,-156.95093099586666
6064,264.8819404408762
6065,248.22014075679374
6066,265.7224474083632
6067,282.6760327659671
6068,257.3993762743344
6069,258.0827686515817
6070,289.4712386612084
6071,292.6606965929391
6072,285.0740942088883
6073,243.34244296142683
6074,248.573082837113
6075,233.86388565122616
6076,249.03660235088904
6077,285.9303690044293
6078,264.2018147329795
6079,248.05928701218454
6080,289.5651655535381
6081,286.181570855147
6082,291.90840989712194
6083,278.5781975719997
6084,274.2665663097565
6085,305.27464939687917
6086,279.76700829347453
6087,274.2215618154526
6088,23.64960688725114
6089,287.73171124947794
6090,259.75891066728656
6091,247.6506789216004
6092,244.8546250096988
6093,283.6408819776707
6094,285.5550037805483
6095,263.12133660485904
6096,238.27641829894856
6097,278.8954965272185
6098,304.6555277168472
6099,267.7126734238992
6100,271.37707822938125
6101,270.1068613769021
6102,257.81721820773726
6103,289.6278968469571
6104,259.779027216784
6105,257.4613374558976
6106,234.89966297871433
6107,251.79206423296893
6108,256.72422192213986
6109,247.82267589244293
6110,282.1797570446148
6111,154.7677469548653
6112,283.4450577134469
6113,283.2081567451579
6114,249.06267779680638
6115,263.96769255075486
6116,293.08751820002885
6117,301.84346774617654
6118,281.66189314350964
6119,265.74942100709575
6120,255.82632982498035
6121,276.1207877544555
6122,274.3784786528505
6123,262.2371797213068
6124,282.65805269586883
6125,274.4500127878797
6126,291.03544111302546
6127,286.72164183013444
6128,270.99800543578476
6129,267.9459797450384
6130,283.87472819113
6131,276.2748295862454
6132,303.78836261093414
6133,276.28531890562846
6134,246.8216267793905
6135,264.24149892368587
6136,279.15448447352065
6137,275.35335765172533
6138,256.6954958562514
6139,268.1280651840234
6140,287.7856170677027
6141,260.5898792406225
6142,267.3920865044147
6143,271.6477882856398
6144,267.4129572039987
6145,286.26114858302964
6146,247.51585384708875
6147,280.0681114524954
6148,251.7504471031716
6149,238.7608012402643
6150,236.72597166908417
6151,300.46323169028796
6152,239.19951785247758
6153,287.02219175109667
6154,248.36412951669578
6155,274.5541295936149
6156,261.27427808347113
6157,287.68154990072935
6158,271.1311156424995
6159,256.4161969258528
6160,251.7017099390995
6161,298.46225429299653
6162,274.967600742801
6163,269.1711653237779
6164,267.7374949653376
6165,256.6664985863369
6166,266.7627829603943
6167,285.23763685155865
6168,297.7700078635231
6169,269.7105676014332
6170,248.7631434155628
6171,300.5557960693247
6172,295.08460675627134
6173,266.2301712897606
6174,269.3094041463305
6175,248.73426302967454
6176,268.2611037620843
6177,270.45985566925435
6178,260.58444940420975
6179,255.4128336758456
6180,289.9235919212689
6181,288.1650560567211
6182,273.43375654691005
6183,277.0056299738221
6184,287.68419774581145
6185,269.68382987875066
6186,237.4805718254544
6187,254.18445567885624
6188,297.20775149668293
6189,249.72062222979253
6190,264.2787734644021
6191,-15.440369376912713
6192,264.34566155188634
6193,289.5915074697821
6194,298.32349093548265
6195,272.04639873737034
6196,272.33417746271476
6197,283.6792843864164
6198,282.6002778906059
6199,273.9566885997888
6200,285.908085027323
6201,240.20733489503192
6202,15.77310261875391
6203,289.0558422434842
6204,258.7844586097693
6205,267.2772066452984
6206,254.74643838354882
6207,259.31998392676314
6208,293.6468014112527
6209,307.5840075624277
6210,264.7397159145461
6211,252.75346278212965
6212,272.08861401219974
6213,298.75897145431463
6214,225.92161629193652
6215,277.83324614464
6216,249.9426390896989
6217,276.46033696731763
6218,241.15640056818336
6219,251.94712107616363
6220,249.15075144704863
6221,272.4890650445107
6222,253.31638820079388
6223,288.51593298792795
6224,252.38774448596612
6225,270.52884091083627
6226,249.41904360886912
6227,256.1101619434466
6228,297.00796070408126
6229,263.9629926855542
6230,277.20439918529155
6231,246.73821199717042
6232,259.7599700038626
6233,284.76626029699577
6234,265.9671192965917
6235,273.53818773115745
6236,271.5136151433769
6237,260.97251942814853
6238,286.06174317008026
6239,279.18105085234106
6240,231.4398620015831
6241,271.42488680325323
6242,266.5034264223256
6243,275.656800698941
6244,244.90404825499098
6245,287.127464764544
6246,246.2525329623893
6247,250.81829762187726
6248,261.5111426841627
6249,238.88411760103497
6250,259.8794046718274
6251,317.8992281458908
6252,313.91098355818013
6253,275.37514560918396
6254,241.44215443503924
6255,290.97044027437835
6256,252.71035295658686
6257,267.8335453388081
6258,274.3276009599358
6259,262.10220081487205
6260,262.3464613797593
6261,260.5159084260813
6262,275.3199385310548
6263,278.80898441281386
6264,244.49831853219965
6265,149.1516254048911
6266,301.222969547404
6267,298.8352191255542
6268,246.12951994611046
6269,278.8994000752622
6270,298.21574612991856
6271,295.9984776012908
6272,302.7690816108743
6273,291.733573109432
6274,282.2640615217113
6275,250.65706711230365
6276,271.5988352556351
6277,250.80565850910318
6278,260.07146215541525
6279,244.62235266761854
6280,285.58123893864746
6281,274.01889126413636
6282,264.6117030036345
6283,273.9146263432939
6284,274.9347805464886
6285,268.3653411526466
6286,261.8279244094917
6287,251.6623477964115
6288,262.8921158662997
6289,251.62477319758733
6290,280.1183805577208
6291,278.55444256072985
6292,277.48841858621415
6293,270.1716413293594
6294,274.41020854487965
6295,250.3364286438578
6296,247.90233890256957
6297,291.6388503562134
6298,231.91101449223214
6299,241.61565587045692
6300,68.98819973878562
6301,275.32458648378247
6302,267.91944597791826
6303,260.3750820501741
6304,270.91419135056844
6305,262.01452916947926
6306,278.5877745560414
6307,279.63233614696594
6308,248.26190922075136
6309,267.33742569228104
6310,284.59122323448196
6311,253.03024208255965
6312,246.97402449563162
6313,285.8619637101461
6314,248.18781373075365
6315,291.78500440495435
6316,268.70758621663833
6317,253.91882911633107
6318,288.4924248216305
6319,249.78960247032228
6320,247.0803812048439
6321,251.49896435891617
6322,235.95002459108898
6323,268.23958055882747
6324,266.7516755048573
6325,286.53197767893687
6326,260.0079590011155
6327,283.18585835443514
6328,264.02110034129913
6329,276.4395593082637
6330,272.2559426635439
6331,287.11772856341133
6332,256.94220101831525
6333,284.8879183919794
6334,278.048913591708
6335,259.0947822214803
6336,266.1848169429177
6337,254.62894980391096
6338,253.89863213279995
6339,283.0783256562561
6340,283.1975184099714
6341,268.0747672246456
6342,267.7367900636066
6343,283.8676264947319
6344,247.20728325015807
6345,243.795174288446
6346,284.9610149316934
6347,255.95508768864926
6348,251.8159015150031
6349,243.13930885319132
6350,226.4606318091596
6351,273.0566774159279
6352,255.39917903917376
6353,125.41462288727053
6354,273.3813663045423
6355,261.59380198448457
6356,274.1475815891833
6357,258.1980943221213
6358,267.4390711884438
6359,302.617228158981
6360,282.93521628667986
6361,285.3588795703468
6362,245.45630318488492
6363,264.8806930468117
6364,239.1497603047484
6365,282.64244813514006
6366,266.97106962963016
6367,288.5943935028525
6368,265.49156176687495
6369,236.80657868704293
6370,258.7799042952817
6371,242.1653524034342
6372,272.1152161473681
6373,252.22247574033236
6374,262.344736691039
6375,274.5273476344579
6376,247.0525523174281
6377,256.23372387454896
6378,260.47367250108823
6379,276.5078382792758
6380,296.80258412855164
6381,278.7232878322511
6382,255.8526281721798
6383,267.97421389672377
6384,275.12625815706417
6385,248.9290513344041
6386,261.7149546532104
6387,264.27539071918
6388,256.82809724562685
6389,250.95730438790707
6390,250.49603764007588
6391,275.7259569101444
6392,228.90921379561746
6393,248.1746471064767
6394,267.107121276066
6395,244.85174032746858
6396,271.10192774244206
6397,261.65026986837626
6398,260.58275026408216
6399,260.90820434089756
6400,243.36721344423984
6401,253.81106014997098
6402,259.2039265356439
6403,259.64513984462246
6404,272.02417829908853
6405,276.2446016789654
6406,260.87122910140897
6407,251.28344767580907
6408,248.10242735118663
6409,253.8777375034935
6410,259.41521339410576
6411,284.7091183481356
6412,280.5153060948621
6413,259.4439440796194
6414,272.6237113137031
6415,268.5827764112412
6416,248.65621478461722
6417,258.8313795598273
6418,260.16853902642026
6419,241.48161230845648
6420,280.26334384186504
6421,245.23296768217728
6422,274.84759784415064
6423,261.70841530637745
6424,301.37735247700004
6425,265.13385408400734
6426,240.52616155364254
6427,241.61381898329842
6428,260.45845943786657
6429,252.16804039286058
6430,273.1157859162052
6431,5.755805190652609
6432,280.0044340676832
6433,276.4234135047148
6434,236.4049158859259
6435,269.64292302902084
6436,245.3438195437202
6437,290.40796055894884
6438,272.0324256551669
6439,262.4930269094766
6440,240.7744013658836
6441,265.2218759222767
6442,275.57183216180727
6443,279.1823594432777
6444,236.98241611309032
6445,246.68617347448225
6446,248.5013922734414
6447,279.26990621136986
6448,269.757909812266
6449,270.944899051531
6450,237.69583412844747
6451,284.44927597417956
6452,273.2730813865509
6453,281.3524314421488
6454,267.6722482419228
6455,251.045594620568
6456,273.8427760264103
6457,239.8796731941402
6458,253.3366945918533
6459,292.0704485485079
6460,239.74249007320537
6461,268.69911596802626
6462,252.3379181508032
6463,304.04472026243377
6464,257.48102419377443
6465,281.77047644704436
6466,291.93397340300874
6467,257.13624371826666
6468,255.53086751808053
6469,302.6156380633435
6470,282.2026975333398
6471,258.94921491267155
6472,297.9054542389697
6473,247.33261492602486
6474,260.07612314184985
6475,266.2467713527791
6476,274.2914930607685
6477,259.9604945948231
6478,262.4419148170185
6479,289.8670685373829
6480,298.9067155952707
6481,258.3590998606333
6482,251.23077026191993
6483,266.82486082988703
6484,270.6111167506876
6485,265.5856000216604
6486,244.16830915458576
6487,275.52527163326835
6488,269.0833189746454
6489,289.8053642025694
6490,256.98846029135944
6491,291.1553923923226
6492,292.7753960970081
6493,226.3267984653238
6494,273.48511678326497
6495,253.12313726455517
6496,255.96104913769534
6497,244.8111235770934
6498,236.34407946372824
6499,259.3572669263914
6500,276.6410934184678
6501,258.6349303778261
6502,266.02412789396476
6503,296.3521050159251
6504,282.96842056009444
6505,311.12796195750906
6506,298.0023829393112
6507,255.35634038894204
6508,257.96505433506695
6509,243.87231966888046
6510,269.7715486636296
6511,269.2857471841453
6512,288.97764088327517
6513,311.43509927915227
6514,269.141861337974
6515,248.9914823994832
6516,292.2997036199562
6517,244.70455437054287
6518,274.78615318952257
6519,259.0733817912252
6520,278.05084146041804
6521,277.1282455799493
6522,264.5107618747598
6523,300.5008004564984
6524,254.95228610682645
6525,276.5049609455841
6526,239.63684886114459
6527,255.25054290928654
6528,298.1716357389063
6529,282.03901620078653
6530,263.94192058981656
6531,280.48423887132697
6532,244.38086484169781
6533,277.2840515551561
6534,283.70306237304237
6535,269.90480746756975
6536,294.2491891526676
6537,283.43852661282153
6538,231.67047150962753
6539,268.15481065230784
6540,264.32337141336967
6541,256.8103467286363
6542,232.97685579408426
6543,256.5042002777413
6544,279.5842052220071
6545,257.55321925175804
6546,247.58075867814193
6547,242.41011626576073
6548,235.24756143020932
6549,232.1886517657549
6550,278.4321372433263
6551,300.581012345439
6552,272.89263501792175
6553,247.22066774235344
6554,254.58472043227158
6555,278.3814505891114
6556,260.0108676263894
6557,285.680204068649
6558,243.32565198139002
6559,288.38921737881213
6560,275.44744396518126
6561,281.1200523635026
6562,279.78527074647616
6563,251.18379164466276
6564,262.2900710557353
6565,257.88834996965
6566,282.4880532397435
6567,263.4955217341576
6568,256.2631180691958
6569,247.3223197447369
6570,287.174965939256
6571,292.34860229628885
6572,296.450880377189
6573,270.06641293304057
6574,251.21164248735295
6575,275.7763558656962
6576,289.08307988133527
6577,290.04419250982716
6578,289.4211499063341
6579,274.1438746884835
6580,285.7856503414775
6581,241.43682596101817
6582,243.20832784835164
6583,261.0195878801971
6584,243.2351248918368
6585,292.4304496829835
6586,271.10921059500265
6587,245.25319717944126
6588,251.88121605757624
6589,251.8241750700181
6590,251.37321558141724
6591,272.9983972813387
6592,229.6440314288484
6593,278.0644523455483
6594,292.7028386070349
6595,242.42413427562144
6596,284.9306969687466
6597,288.8124025684083
6598,295.55284353954494
6599,242.8456091207467
6600,246.29281430435367
6601,278.546419443001
6602,267.9284074842702
6603,291.78220419278136
6604,288.06190679158965
6605,273.6065889998174
6606,305.0104545930444
6607,282.37456733922204
6608,246.09478993062285
6609,241.65688455011696
6610,252.01386314365516
6611,275.9890850382603
6612,249.85781534638605
6613,284.8316340119021
6614,288.4962328287644
6615,275.6064462117332
6616,268.76318605997335
6617,268.6117150590117
6618,238.21112134909237
6619,307.4251864658478
6620,255.7896946171649
6621,258.20219095584724
6622,290.78959508712046
6623,246.9973337978326
6624,300.02365411558776
6625,263.1872751666567
6626,248.59410631941864
6627,253.8790610436376
6628,284.77828820653787
6629,247.3425930997102
6630,300.14264173916257
6631,298.55533420296155
6632,282.23963302800985
6633,261.88514254384984
6634,280.7609728470362
6635,258.0258384335756
6636,290.0572430705734
6637,247.68646547109626
6638,300.15818832229263
6639,268.8998427183875
6640,248.66133241727852
6641,253.27160306495568
6642,267.51060721519025
6643,258.8182481282964
6644,280.9970119562836
6645,282.9110952606618
6646,270.3521519431239
6647,254.41711223351814
6648,272.8518847646368
6649,242.7868684765872
6650,274.27051665218954
6651,297.86516031481784
6652,296.69035372247697
6653,281.76355503001747
6654,303.544081678867
6655,247.62971651869094
6656,254.92373896257413
6657,268.76780605039346
6658,268.96608555336155
6659,279.51537847720186
6660,299.87678110747174
6661,275.8573590813565
6662,253.5747445664108
6663,168.87371508397337
6664,251.67478925870319
6665,296.7571885132953
6666,248.69147966413226
6667,253.9292441681818
6668,269.65047431854964
6669,269.6945088441812
6670,240.2788540462838
6671,281.1187292363932
6672,289.9186912987666
6673,248.49954945617236
6674,257.48758009536346
6675,251.59584807327752
6676,253.5137253710946
6677,262.4312050039693
6678,292.03477796837666
6679,240.9248737869185
6680,256.8976025075415
6681,282.1471614299712
6682,262.71052167438916
6683,234.89894876512255
6684,308.39441614608967
6685,300.4335186781516
6686,240.00576512702347
6687,279.3032788783752
6688,269.80985260787463
6689,282.5438428652638
6690,265.048135571662
6691,258.00224281747035
6692,283.0256269645918
6693,281.1814853029909
6694,288.5030612501025
6695,232.37923973265598
6696,258.06532010709566
6697,242.10458670265507
6698,265.0648304054224
6699,284.26479080466083
6700,250.97437537368387
6701,247.40134891588005
6702,248.43723550022503
6703,290.3896688055162
6704,265.0711060626925
6705,282.0845726825879
6706,297.1341767346652
6707,253.00031502167155
6708,253.0594102155161
6709,268.12954804308043
6710,268.1514701086327
6711,253.16780740731576
6712,271.4824467636553
6713,168.96226883295458
6714,260.20748247650965
6715,270.5456562877198
6716,277.94626282222384
6717,266.9671655645974
6718,271.3035172393834
6719,278.7409191348513
6720,301.25788523140307
6721,241.803282984553
6722,271.9901460999891
6723,253.5940252063599
6724,231.05596578295808
6725,239.80708811997772
6726,257.9508005996156
6727,257.1905842776334
6728,281.66163286097606
6729,274.15337456868326
6730,256.62493079779824
6731,276.78650828578975
6732,244.5030992574494
6733,268.331117896192
6734,248.51415005465424
6735,265.5163725612005
6736,259.15856880108186
6737,276.34982697109183
6738,308.30923172682856
6739,274.4374461531255
6740,259.73626492796495
6741,255.30432799503842
6742,265.6181735356804
6743,261.3881969595901
6744,252.48687472963866
6745,250.8689861551701
6746,258.1152436476367
6747,284.7981089557825
6748,261.77699189518603
6749,272.147383959247
6750,274.685843201854
6751,236.48341486716765
6752,246.39203619328327
6753,238.6144017120708
6754,255.92245635676016
6755,281.4980416989594
6756,262.8229931931181
6757,239.20351553856074
6758,252.50009087348008
6759,270.0374153882731
6760,272.9830124758796
6761,278.00692370084676
6762,256.14395826154566
6763,242.2648127274614
6764,292.3336879655868
6765,287.0342480864166
6766,287.692993216603
6767,239.97907639923505
6768,269.07222301200215
6769,250.95294155514455
6770,253.17183108911968
6771,226.286518183545
6772,288.9856061399762
6773,269.56933752433315
6774,242.9549179592146
6775,261.7908078219757
6776,278.6113893354516
6777,276.4951219701688
6778,201.5358883413137
6779,255.22999563105748
6780,266.9445373701832
6781,267.30423941725167
6782,276.007084937836
6783,269.91414377368346
6784,220.80795124650467
6785,281.70840612557174
6786,261.39049812135636
6787,244.1793205902755
6788,251.72217468885304
6789,289.0328737590093
6790,270.1151333853825
6791,261.42472589926166
6792,252.80443917856013
6793,258.7364555976819
6794,272.80950738559443
6795,299.7571594652802
6796,246.2710299149056
6797,284.6413701816978
6798,278.1080256705237
6799,288.6702061935191
6800,247.3604230317597
6801,252.5853226805675
6802,278.10749315716726
6803,269.38211201841995
6804,242.2873551056661
6805,275.04638435084735
6806,287.5895166462826
6807,241.89062025065277
6808,231.85430907386296
6809,271.0303834265477
6810,299.9903474984564
6811,295.10994392769976
6812,230.60370799340308
6813,266.08576694719693
6814,259.6784688397403
6815,249.86774310920646
6816,270.20008184246024
6817,286.39964516183784
6818,252.34252677293625
6819,291.9918835022897
6820,254.6402101382846
6821,265.44785639608745
6822,262.8062313433505
6823,267.5686667586947
6824,289.04682052358123
6825,237.74736564406214
6826,288.1768768795697
6827,258.583526593122
6828,239.12482053413987
6829,278.6237674750779
6830,284.14237879321445
6831,299.62183181625426
6832,271.75148268287955
6833,264.72382968319187
6834,255.91573967307335
6835,261.6686682780983
6836,269.20599225342596
6837,267.37831035405407
6838,223.6180252180202
6839,284.90034960600735
6840,286.22273283606836
6841,247.5147187200902
6842,248.1932967894919
6843,291.28940244505776
6844,258.001182319455
6845,277.3938029664992
6846,270.78140588648705
6847,279.6731133969724
6848,242.81203629230254
6849,268.705497089461
6850,281.4206001782535
6851,283.4289211204871
6852,12.587422728538513
6853,287.64685366103384
6854,231.49209696566686
6855,287.5616185704648
6856,278.0053461521987
6857,282.81403707007024
6858,257.48402860931253
6859,252.96076261920507
6860,279.5791515794184
6861,261.19166331857423
6862,277.27966638215906
6863,276.3987427967882
6864,245.63335972338155
6865,232.13672824040069
6866,263.7601781996789
6867,287.37023817254556
6868,284.997463892214
6869,266.2617066656193
6870,263.9869500448169
6871,227.43522722041234
6872,269.13731350328953
6873,246.58365576545907
6874,241.79263163774874
6875,246.13749787864012
6876,250.7737256553737
6877,294.78058050394367
6878,236.9402926404008
6879,261.2890794238774
6880,288.0086817457113
6881,237.6560040139725
6882,260.1261938560624
6883,243.11074032556985
6884,243.00903427886976
6885,280.1836102520364
6886,257.3201764671113
6887,245.51665063470028
6888,287.9860741237644
6889,264.26830954385514
6890,255.80044060487973
6891,277.0334210223658
6892,279.45667502202843
6893,292.5263441149491
6894,301.2693721430501
6895,241.25389032813078
6896,273.5048615312103
6897,279.2911518217908
6898,278.8260673687374
6899,286.8131054627449
6900,276.08420495020187
6901,280.8565879364523
6902,276.1934432411223
6903,267.43313063501387
6904,284.9170549042933
6905,267.2823609442744
6906,266.4964112928107
6907,257.8592431485813
6908,298.1920242706693
6909,267.35091114010197
6910,275.4820056191562
6911,230.08046254139748
6912,274.84413788148026
6913,282.48968744327954
6914,282.19450784030437
6915,285.2250964219678
6916,248.5067558684362
6917,241.27947276061877
6918,259.58436309602047
6919,244.24144732247
6920,282.5859629758287
6921,252.94673467807797
6922,286.5480586645015
6923,250.25302914041862
6924,270.2060015991751
6925,258.6878693938354
6926,240.52667190336516
6927,272.37622811463757
6928,280.4763810709975
6929,256.86420348853835
6930,270.7330622303833
6931,262.0342364286395
6932,285.29901587714824
6933,275.99811348202127
6934,279.7668591845944
6935,253.26737842898748
6936,270.5719147390213
6937,265.1985369012864
6938,254.12848173850216
6939,51.828272588551044
6940,280.1587448760818
6941,251.76192652029852
6942,259.630642117157
6943,262.6464756573313
6944,287.6939080167382
6945,-8.878708584641572
6946,262.2880876596438
6947,254.16186258150265
6948,276.6187886044175
6949,276.1373227515887
6950,279.29413644065505
6951,259.7503295989016
6952,238.2537808596196
6953,248.45169856352732
6954,272.5334568325829
6955,254.79674021001063
6956,264.35807069429086
6957,252.4298982886845
6958,257.24852646807886
6959,272.4247299187166
6960,232.18273005701525
6961,258.64524889001603
6962,255.17789783369585
6963,272.1073840974535
6964,250.24265244370326
6965,276.81690780334566
6966,245.35865718652576
6967,266.6294494511356
6968,298.52659510246224
6969,255.25006668782424
6970,289.8304508113424
6971,265.395747353298
6972,275.6068462871466
6973,311.0901476828863
6974,283.93500964356235
6975,283.91912815994147
6976,274.9500518897937
6977,284.0332042637999
6978,219.28451376874
6979,264.75577470094817
6980,264.70842745515984
6981,244.03884849811084
6982,252.79099276408158
6983,247.0071742916379
6984,244.2673800446335
6985,256.5580091984817
6986,289.83150610080224
6987,285.20880957348174
6988,281.3967286020218
6989,262.5696905845467
6990,294.2723880838188
6991,258.3638700156862
6992,281.5873380513414
6993,241.15918821277836
6994,240.20293887234106
6995,275.8732092992642
6996,268.71010062242954
6997,257.75650656723667
6998,281.4854130491495
6999,246.40549033714456
7000,271.344668339436
7001,273.4963890387787
7002,267.14040554262465
7003,247.75282447638276
7004,279.43501906996335
7005,269.5907808374876
7006,261.78442676650593
7007,297.0103027854159
7008,277.0503762372017
7009,297.75844127477137
7010,262.25526814577563
7011,277.8795598796569
7012,264.9385294512331
7013,264.75005218544175
7014,263.88609814539086
7015,265.9315844738039
7016,262.13377069921546
7017,254.27318042947326
7018,277.5015225556993
7019,288.9263216330143
7020,282.1766975347067
7021,277.8962620223026
7022,286.19934739038973
7023,281.70052887598104
7024,288.6795881990011
7025,277.489151755803
7026,277.75071989869673
7027,224.09320388105698
7028,295.6784438074106
7029,264.93581237515747
7030,233.25933556548455
7031,287.98765012395006
7032,267.0968726075802
7033,277.8967527554237
7034,236.92343187075778
7035,261.3026957743776
7036,290.9139727578921
7037,238.10195036916411
7038,268.81516219566714
7039,265.0968348093432
7040,283.07719885825344
7041,263.67220805643746
7042,253.15033767969413
7043,292.1465323595457
7044,268.045073630919
7045,295.21105411429255
7046,282.3678231767485
7047,248.19033063986114
7048,264.8768598928538
7049,290.8843057150166
7050,247.7741054235498
7051,267.4710699234227
7052,242.10734443363944
7053,289.389762793626
7054,248.74059737892821
7055,253.05285201103288
7056,228.58993510691266
7057,268.6123170353112
7058,276.82677348851894
7059,266.30679569750316
7060,282.68199769611897
7061,269.9272782947189
7062,280.4505376042422
7063,272.8732089441062
7064,246.24035914708367
7065,277.9421614175897
7066,272.07036751963375
7067,284.66844338544905
7068,280.18662833673477
7069,308.4137289201725
7070,291.0112909532038
7071,242.22840917658857
7072,245.53913136484334
7073,255.08816805891286
7074,286.59144859404694
7075,255.96180127369652
7076,281.0836772819915
7077,261.2230200569089
7078,247.55894892017665
7079,254.92726866456337
7080,266.19598971648475
7081,276.9445248096557
7082,281.50547313791924
7083,257.28441707910105
7084,288.0798655662067
7085,271.7037977030694
7086,269.5683168081126
7087,277.5994635594241
7088,272.86766483316336
7089,279.5316890364477
7090,296.5664506878577
7091,270.3972144960821
7092,248.37564146485116
7093,272.66005531325936
7094,252.09360912436387
7095,272.3048947954476
7096,253.25408872200626
7097,251.79740941785866
7098,289.7055698971806
7099,311.4097623628429
7100,263.30927020535273
7101,253.44487744602912
7102,268.4231574585481
7103,271.5418716551918
7104,258.8862413361865
7105,284.858736603431
7106,290.02236452271325
7107,246.94870436051104
7108,275.2025308297551
7109,280.81310267081585
7110,274.2743346005508
7111,281.9098561832767
7112,284.85904567307733
7113,309.58186961450997
7114,290.5283747092724
7115,280.29258983710065
7116,286.13306850182585
7117,272.54821796353104
7118,253.26117959599824
7119,278.49230218375067
7120,273.57155415937524
7121,288.9847570654276
7122,257.963886134479
7123,277.4131151208086
7124,263.15671287081454
7125,239.60732378618826
7126,259.28130629006773
7127,267.79203227856124
7128,244.62721167875875
7129,290.85889020077406
7130,259.6369074338043
7131,288.645282802172
7132,264.9656713452781
7133,254.13872111925593
7134,243.02710110662832
7135,265.49960107054744
7136,239.1765804514026
7137,284.94418483324847
7138,255.2309311753976
7139,278.974408141539
7140,258.1991996167627
7141,281.582655069906
7142,263.3055038038465
7143,255.943237557658
7144,247.70917919464546
7145,276.2201760322126
7146,255.59796050119792
7147,243.4255228593978
7148,262.8436772165071
7149,277.2263331502751
7150,255.65198205145384
7151,265.2687215092173
7152,274.66081156465657
7153,271.1470791791352
7154,296.611754311832
7155,261.2968767068886
7156,252.89455043144608
7157,271.63215279123074
7158,271.06128166739546
7159,253.54235042205892
7160,15.45485620573163
7161,299.5473112078162
7162,263.0550267415564
7163,273.5420786220306
7164,277.93346862885824
7165,293.2352565512815
7166,264.60273295182776
7167,285.7990830690253
7168,260.1040137351956
7169,245.22021223847042
7170,248.3283309690528
7171,236.58422867064263
7172,277.62074922009356
7173,277.0673037404981
7174,281.73585197422653
7175,281.7339174423032
7176,262.98352569802114
7177,272.21542004924595
7178,269.63145461635696
7179,249.8163971626709
7180,258.74608845217153
7181,256.6635298890822
7182,255.39237202707176
7183,285.40477503528246
7184,259.3575723869027
7185,263.40116569345344
7186,255.96570772488485
7187,238.78797534581742
7188,272.6378708014979
7189,239.53580127742342
7190,268.9486814761573
7191,249.09085478250603
7192,277.38898730076943
7193,270.69793076348134
7194,249.42132463933822
7195,256.86440412374213
7196,247.51430393536305
7197,241.55011817597574
7198,246.24440786559683
7199,282.998303973116
7200,253.8843368173373
7201,250.2260443365667
7202,250.31978490998614
7203,273.47306336330814
7204,256.2199263941836
7205,278.5783821248832
7206,254.24873603443524
7207,293.4448312479868
7208,235.9268505628816
7209,277.44876942827943
7210,258.44516720719
7211,267.99999912582393
7212,289.22194012161856
7213,241.50600433563977
7214,278.1120471209198
7215,263.95090527228797
7216,274.45264774703065
7217,282.7780544430896
7218,290.1347508943111
7219,283.62404724578994
7220,237.6923513737506
7221,233.3360939034319
7222,258.83709959848784
7223,280.55999191125744
7224,260.90606510115384
7225,241.12405945477076
7226,253.371024690418
7227,290.4323387042864
7228,254.6108838493601
7229,252.80254882987748
7230,258.47923800991225
7231,281.81435174203943
7232,278.2870235868102
7233,282.18610321714476
7234,252.11587763717398
7235,254.0711539213653
7236,277.883755968624
7237,151.15689166312222
7238,252.92505529577622
7239,257.1699174622211
7240,131.43200027559942
7241,221.39815522797016
7242,235.7723776666288
7243,262.8322748515559
7244,281.8039700524776
