total_rewards,mean_rewards,total_lengths,mean_lengths,epsilons
412.0,1973.4626906318083,70.0,163.96977124183007,0.7087710984171367
4123.0,1974.0479172338687,315.0,164.01089028042472,0.7087678344131212
1073.0,1973.8026673924878,103.0,163.99428415895483,0.708764570424137
1083.0,1973.5602721088435,117.0,163.98149659863947,0.708764570424137
2674.0,1973.7508161044614,222.0,163.99727965179542,0.708761306450184
1332.0,1973.5762850149579,138.0,163.990209409845,0.708761306450184
1899.0,1973.5560087003807,163.0,163.9899401848831,0.7087547785473712
2988.0,1973.8317477575429,226.0,164.00679532481652,0.7087482507046824
1286.0,1973.6448369565217,130.0,163.99755434782608,0.7087384590533803
1796.0,1973.596577017115,168.0,163.9986416734583,0.7087319313609989
1115.0,1973.3633894622487,127.0,163.98859315589354,0.708728667537354
1946.0,1973.355959815368,196.0,163.99728482215585,0.708728667537354
1451.0,1973.2141693811075,123.0,163.98615635179152,0.7087254037287395
545.0,1972.8265943012211,59.0,163.95766621438264,0.7087188761566015
2701.0,1973.0241454150841,199.0,163.96717308735757,0.7087188761566015
712.0,1972.682126390019,82.0,163.9449416870084,0.7087188761566015
2227.0,1972.7510845986985,195.0,163.9533622559653,0.7087156123930778
1132.0,1972.5231770127407,102.0,163.93656817565736,0.7087156123930778
1091.0,1972.2842818428185,115.0,163.92330623306233,0.7087156123930778
1527.0,1972.1636412896235,137.0,163.91601192088865,0.7087156123930778
2614.0,1972.3374864572047,216.0,163.93011917659805,0.7087058211926875
2914.0,1972.5924722447874,208.0,163.94205253181696,0.7087025574892841
2486.0,1972.7314564158094,212.0,163.9550622631294,0.7086992938009106
3176.0,1973.0571041948579,236.0,163.9745602165088,0.7086992938009106
2603.0,1973.2275432900433,231.0,163.99269480519482,0.7086731848349891
1111.0,1972.9943197186908,121.0,163.98106572896944,0.7086699212818813
2073.0,1973.0213628988643,171.0,163.98296376419685,0.7086633942207532
2237.0,1973.0927277642606,183.0,163.98810489321437,0.7086536037417787
565.0,1972.7121621621623,65.0,163.96135135135134,0.7086438133980636
2918.0,1972.9675763307214,222.0,163.977033234261,0.7086438133980636
1034.0,1972.7139384116695,96.0,163.95867098865477,0.7086340231896063
1236.0,1972.5149878476911,116.0,163.9457196867405,0.7086340231896063
2131.0,1972.5577753779698,219.0,163.96058315334773,0.7086307598168442
3916.0,1973.0823211875843,286.0,163.9935222672065,0.7086307598168442
1885.0,1973.058553696708,145.0,163.98839719373987,0.7086242331164049
1420.0,1972.9093606690046,118.0,163.97599136768275,0.7086242331164049
2666.0,1973.0962783171522,216.0,163.99002157497304,0.7086177064760784
2189.0,1973.1544890806147,169.0,163.9913723375573,0.7086177064760784
2533.0,1973.3053908355796,203.0,164.00188679245284,0.7086144431784572
1865.0,1973.2762058744274,143.0,163.99622743195903,0.7086144431784572
1395.0,1973.1204202586207,119.0,163.98410560344828,0.7086144431784572
2965.0,1973.3875572313493,213.0,163.99730676003233,0.7086079166282989
2051.0,1973.4084544964996,187.0,164.00350026925148,0.7086013901382521
2589.0,1973.5741588156125,201.0,164.01345895020188,0.7086013901382521
2029.0,1973.5890742734123,157.0,164.01157158234662,0.708581811028775
1330.0,1973.4159268227065,164.0,164.0115684691956,0.7085785478964582
915.0,1973.1312533620226,105.0,163.99569661108123,0.7085785478964582
1322.0,1972.9561710137134,126.0,163.98547996773326,0.7085654955174626
2559.0,1973.1137096774194,213.0,163.9986559139785,0.7085491803818244
2639.0,1973.2926632625638,201.0,164.008599838753,0.7085230769461838
2221.0,1973.3592154755509,177.0,164.01209027404622,0.7085230769461838
1089.0,1973.1216760676873,117.0,163.99946279881814,0.7085230769461838
1162.0,1972.903866809882,98.0,163.98174006444683,0.7085198140843467
1038.0,1972.6528859060402,96.0,163.9634899328859,0.7085132884057506
1859.0,1972.622383252818,141.0,163.9573268921095,0.7084937117305806
2522.0,1972.7697880332707,198.0,163.9664609605581,0.7084937117305806
843.0,1972.466738197425,85.0,163.9452789699571,0.7084871862923949
3006.0,1972.743899168678,214.0,163.95870206489676,0.7084871862923949
3223.0,1973.07908847185,233.0,163.97721179624665,0.7084871862923949
574.0,1972.7041007772716,74.0,163.953095684803,0.7084871862923949
1180.0,1972.4916934619507,112.0,163.93917470525187,0.7084839235958401
1068.0,1972.2493972676132,116.0,163.92633270827753,0.7084839235958401
808.0,1971.937600428495,104.0,163.91028387787895,0.7084806609143105
3569.0,1972.3651941097723,229.0,163.9277108433735,0.7084708729598724
724.0,1972.0310492505353,76.0,163.9041755888651,0.7084676103384431
2074.0,1972.0583355632862,174.0,163.9068771742039,0.7084643477320386
4738.0,1972.7982878544676,354.0,163.9577314071696,0.7084578225643041
2161.0,1972.8486226263708,167.0,163.95854506552556,0.7084545600029739
2436.0,1972.9724598930482,192.0,163.96604278074867,0.7084349849505073
586.0,1972.6017107725206,86.0,163.9452018176958,0.7084349849505073
2369.0,1972.7076429716728,199.0,163.95456974879744,0.7084349849505073
1142.0,1972.4857066524178,128.0,163.9449639326743,0.7084317224943479
1099.0,1972.2524038461538,101.0,163.9281517094017,0.7084317224943479
1080.0,1972.0141522029373,126.0,163.91802403204272,0.7084317224943479
1247.0,1971.8206086492257,103.0,163.90176187933795,0.7084251976271015
5166.0,1972.673071790766,352.0,163.95196156925542,0.7084186728199512
2018.0,1972.6851654215582,164.0,163.95197438633937,0.7084186728199512
1510.0,1972.5617497999467,130.0,163.9429181114964,0.7084154104389119
745.0,1972.2344,73.0,163.91866666666667,0.7084154104389119
2597.0,1972.4009597440684,207.0,163.93015195947748,0.7084154104389119
1296.0,1972.2206823027718,116.0,163.91737739872067,0.7084088857219044
1758.0,1972.1636024513723,136.0,163.90993871569412,0.7084088857219044
1428.0,1972.0186467767714,140.0,163.90356952583912,0.7084056233859362
2842.0,1972.2503328894807,222.0,163.9190412782956,0.7083925741922984
1331.0,1972.0796059637912,145.0,163.9140042598509,0.7083893119314474
1614.0,1971.9842959808357,144.0,163.9087037529944,0.7083893119314474
4858.0,1972.752261841405,338.0,163.95502927088876,0.7083860496856196
2107.0,1972.7879755254057,191.0,163.96222399574356,0.7083860496856196
1244.0,1972.5941489361703,136.0,163.95478723404256,0.7083795252390335
3362.0,1972.9635735176814,248.0,163.97713374102634,0.7083697386818267
1122.0,1972.7373737373737,96.0,163.95906432748538,0.7083599522598254
4295.0,1973.3545043847994,311.0,163.99813978208877,0.7083599522598254
792.0,1973.0406482465462,88.0,163.97794899043572,0.7083566901492035
1986.0,1973.0440903054448,176.0,163.98114209827358,0.7083566901492035
1554.0,1972.9328199681358,144.0,163.97583643122675,0.7083501659730275
1286.0,1972.7504645606584,136.0,163.96840987523228,0.7083403798214312
1276.0,1972.565552016985,118.0,163.9562101910828,0.7083403798214312
2359.0,1972.668081719289,209.0,163.96816131599894,0.7083403798214312
2601.0,1972.8347480106102,243.0,163.989124668435,0.7083371178009435
2257.0,1972.9101034208434,189.0,163.99575709360911,0.7083371178009435
1825.0,1972.8708907741252,161.0,163.99496288441145,0.7083305938050346
3526.0,1973.282533792738,260.0,164.0204081632653,0.70831754599348
2405.0,1973.3969263381027,193.0,164.02808691043984,0.7083142840781458
1832.0,1973.3594701986756,152.0,164.02490066225167,0.7083142840781458
2001.0,1973.3667902542372,169.0,164.026218220339,0.7083110221778333
2530.0,1973.5141646809636,210.0,164.0383902568176,0.7083110221778333
1854.0,1973.482530439386,156.0,164.03626257278984,0.7083012365670248
2296.0,1973.5678750992327,190.0,164.04313310399576,0.7083012365670248
1637.0,1973.478835978836,145.0,164.03809523809525,0.7082947129015927
2116.0,1973.5165300185135,158.0,164.03649828087808,0.7082947129015927
1710.0,1973.446853516658,150.0,164.0327868852459,0.7082914510914086
2395.0,1973.558287073751,193.0,164.04044409199048,0.7082849275161037
1657.0,1973.4746300211416,133.0,164.03224101479915,0.7082849275161037
2379.0,1973.5817701453104,175.0,164.0351387054161,0.7082816657509828
2011.0,1973.5916534601163,193.0,164.04278922345483,0.7082718805457456
1581.0,1973.4879852125694,153.0,164.03987325059413,0.7082718805457456
918.0,1973.2093453009504,102.0,164.02349524815205,0.7082686188407081
5395.0,1974.1124307205068,361.0,164.0754816574294,0.7082653571506913
2305.0,1974.1997361477572,209.0,164.0873350923483,0.7082620954756951
1360.0,1974.0377209179635,140.0,164.08098127143234,0.7082620954756951
2249.0,1974.1102320675107,185.0,164.08649789029536,0.7082588338157194
1487.0,1973.9818085947797,119.0,164.07461112575797,0.7082457873260206
1455.0,1973.8450184501844,151.0,164.07116499736426,0.7082457873260206
2760.0,1974.0521739130436,216.0,164.0848484848485,0.7082457873260206
1287.0,1973.8711801896734,119.0,164.07297154899894,0.7082425257411465
1218.0,1973.672109560179,142.0,164.06715828285488,0.7082392641712926
2193.0,1973.7298578199052,189.0,164.07372301211163,0.7082392641712926
2434.0,1973.8510134245855,188.0,164.0800210581732,0.7082360026164587
2198.0,1973.91,178.0,164.08368421052631,0.7082294795518508
1234.0,1973.7153380689292,118.0,164.071560115759,0.7082294795518508
1585.0,1973.6130983692792,149.0,164.06759600210415,0.7082294795518508
3397.0,1973.987378385485,259.0,164.0925585064423,0.7082164336028725
2094.0,1974.018927444795,170.0,164.09411146161935,0.7082099107185009
2247.0,1974.090670170828,165.0,164.09434954007884,0.7082099107185009
1841.0,1974.0557015239096,157.0,164.09248554913296,0.7082066492988444
1510.0,1973.9338061465721,126.0,164.08247964276333,0.7082066492988444
1744.0,1973.873424369748,132.0,164.07405462184875,0.708193603770411
802.0,1973.5657652927277,100.0,164.05723286951957,0.708193603770411
2617.0,1973.7346456692912,221.0,164.0721784776903,0.708187081096309
1545.0,1973.622146418263,129.0,164.0629755969562,0.708187081096309
1467.0,1973.4892444910809,127.0,164.05325288562435,0.708187081096309
2491.0,1973.624967217414,191.0,164.0603199580383,0.7081805584822828
2619.0,1973.7941793392763,207.0,164.07157839538542,0.7081740359283318
2918.0,1974.0416775884667,224.0,164.0872870249017,0.7081740359283318
2823.0,1974.2641509433963,217.0,164.1011530398323,0.7081740359283318
2143.0,1974.308357348703,171.0,164.10296044013623,0.7081707746738843
1143.0,1974.0906233630174,97.0,164.0853850183342,0.7081707746738843
1361.0,1973.930086410055,107.0,164.07043728724798,0.7081642522100452
1887.0,1973.9073298429319,171.0,164.07225130890052,0.7081479463132692
1983.0,1973.909709500131,163.0,164.0719706883015,0.7081381629554214
2185.0,1973.9649398220827,183.0,164.07692307692307,0.7081349018661748
3904.0,1974.4697881245095,272.0,164.10515302118756,0.7081218576593657
1147.0,1974.25339958159,107.0,164.09021966527197,0.7081218576593657
677.0,1973.914248366013,73.0,164.06640522875816,0.7081185966452076
1159.0,1973.7012545739676,113.0,164.053058024046,0.7081185966452076
1375.0,1973.5448131695846,125.0,164.04285340998172,0.7081153356460669
1212.0,1973.3458725182863,116.0,164.03030303030303,0.7081088136928376
3332.0,1973.7007051449464,238.0,164.04962131104728,0.7081088136928376
2692.0,1973.8882506527416,200.0,164.05900783289817,0.7081022917996775
1812.0,1973.8459932132603,144.0,164.05377186113287,0.7080957699665861
1406.0,1973.697807933194,118.0,164.0417536534447,0.7080957699665861
957.0,1973.4325593529873,107.0,164.0268719019045,0.7080859873295762
1919.0,1973.4183620239958,191.0,164.0339071465832,0.7080762048277175
963.0,1973.154889178618,101.0,164.01747066492828,0.7080762048277175
1219.0,1972.9582898852973,113.0,164.00417101147028,0.708066422461008
644.0,1972.6119364086526,70.0,163.9796716184519,0.708066422461008
2155.0,1972.6594580510682,183.0,163.98462741010943,0.708066422461008
2401.0,1972.7710341234697,173.0,163.98697577494138,0.708066422461008
3380.0,1973.1375,244.0,164.0078125,0.7080599009582839
748.0,1972.8185368393647,102.0,163.99166883624056,0.7080599009582839
2136.0,1972.861009890682,172.0,163.9937532535138,0.7080533795156246
580.0,1972.4985688264376,88.0,163.97397866250324,0.7080501188168192
2094.0,1972.5301768990635,174.0,163.97658688865764,0.7080468581330298
1077.0,1972.2972691807543,91.0,163.95760728218465,0.7080435974642564
1196.0,1972.0954238169527,118.0,163.94565782631307,0.7080403368104989
4190.0,1972.6719521705224,280.0,163.97582531842994,0.7080370761717573
964.0,1972.4098232848232,90.0,163.95660083160084,0.7080175126546358
992.0,1972.1551052221357,98.0,163.9394647960509,0.7080175126546358
2269.0,1972.2322077922079,173.0,163.94181818181818,0.708014252121003
4035.0,1972.7678525058427,287.0,163.97377304596208,0.708014252121003
1735.0,1972.706126687435,149.0,163.9698857736241,0.7080077310987831
915.0,1972.4316117311187,85.0,163.94939008564754,0.7080077310987831
1972.0,1972.4314997405293,150.0,163.94577062791905,0.7079979496780667
711.0,1972.104280155642,85.0,163.92529182879377,0.7079914288059973
2385.0,1972.2113589211617,189.0,163.93179460580913,0.7079653459183057
1233.0,1972.0197044334975,109.0,163.91755250194453,0.7079588253465267
2508.0,1972.158631415241,212.0,163.93001555209955,0.707952304834804
3204.0,1972.4778440010366,236.0,163.94869137082145,0.707945784383137
3538.0,1972.8834196891191,266.0,163.97512953367877,0.707945784383137
3212.0,1973.2043512043513,268.0,164.002072002072,0.7079425241798244
1715.0,1973.1374935266701,145.0,163.9971517348524,0.7079425241798244
1475.0,1973.0085425834843,113.0,163.98395029769608,0.7079425241798244
2129.0,1973.0489130434783,179.0,163.9878364389234,0.7079392639915255
1881.0,1973.0250970245795,163.0,163.9875808538163,0.7079327436599687
1366.0,1972.8680807035696,118.0,163.97568546301088,0.7079164430938126
1987.0,1972.8717351952419,159.0,163.9743987587277,0.7079164430938126
993.0,1972.6184074457083,97.0,163.95708376421925,0.7079131830256213
2390.0,1972.72628586198,176.0,163.96019643318687,0.7079099229724432
3975.0,1973.243669250646,309.0,163.99767441860465,0.7079066629342781
1602.0,1973.147765435288,154.0,163.99509170756912,0.7079066629342781
2464.0,1973.2745351239669,220.0,164.00955578512398,0.7079066629342781
1051.0,1973.0364058869093,117.0,163.997418022205,0.707903402911126
2309.0,1973.1231285493031,179.0,164.00129065565307,0.7079001429029868
1839.0,1973.0885161290323,161.0,164.00051612903226,0.707890362968646
2763.0,1973.2923116615068,231.0,164.01780185758514,0.7078805831694193
1575.0,1973.189579571834,147.0,164.01341243229302,0.7078805831694193
2056.0,1973.2109334708612,180.0,164.01753481175865,0.7078805831694193
1142.0,1972.9966486207786,112.0,164.0041247744264,0.7078773232663687
1483.0,1972.8703608247422,117.0,163.99201030927836,0.7078773232663687
1463.0,1972.7389847977327,149.0,163.98814738469466,0.7078708035053044
1148.0,1972.5265327150953,106.0,163.97320968572902,0.7078610239762997
1095.0,1972.3005408189545,101.0,163.9569920164821,0.7078577641633222
2556.0,1972.4508238928938,198.0,163.9657569515963,0.7078479848144614
2283.0,1972.5307593307593,175.0,163.96859716859717,0.7078479848144614
1933.0,1972.5205867215645,157.0,163.9668039114771,0.7078284265220551
1918.0,1972.5065603293028,166.0,163.96732698739388,0.7078284265220551
2473.0,1972.6352880658437,223.0,163.98251028806584,0.7078219072113444
2504.0,1972.7719208022627,216.0,163.99588583183336,0.7078186475785059
1337.0,1972.6084832904885,121.0,163.9848329048843,0.7078153879606786
848.0,1972.319455152917,76.0,163.9622205088666,0.7078121283578622
4387.0,1972.9398766700924,311.0,164.0,0.7078121283578622
1240.0,1972.7516054456717,118.0,163.98818391985614,0.7078023496394789
2512.0,1972.8900873138161,190.0,163.99486389316897,0.707795830568944
2280.0,1972.9689345314505,196.0,164.00308087291398,0.7077925710561926
4348.0,1973.5785420944558,322.0,164.0436344969199,0.7077925710561926
1152.0,1973.367718758019,116.0,164.03130613292277,0.7077860520757215
2323.0,1973.4574140584916,197.0,164.03976398152898,0.707776273717593
2006.0,1973.4657604513977,172.0,164.04180559117722,0.7077697548872252
1971.0,1973.4651282051282,157.0,164.04,0.7077697548872252
1839.0,1973.4306588054344,127.0,164.03050499871827,0.707759976754249
3136.0,1973.7286007175808,214.0,164.04331112250128,0.7077567174066101
3075.0,1974.010760953113,215.0,164.05636689725853,0.7077567174066101
2406.0,1974.1214139344263,194.0,164.0640368852459,0.7077567174066101
1790.0,1974.0742637644046,152.0,164.06094750320102,0.7077501987563617
1318.0,1973.9062980030722,114.0,164.04813108038914,0.7077501987563617
1877.0,1973.8814947530075,135.0,164.0406961863322,0.7077469394537521
754.0,1973.56934493347,82.0,164.0197031729785,0.7077469394537521
2373.0,1973.6715272448196,187.0,164.02558199027885,0.7077404208935616
1598.0,1973.5754475703325,150.0,164.0219948849105,0.7077404208935616
974.0,1973.3198670416773,96.0,164.00460240347738,0.7077371616359805
806.0,1973.021472392638,92.0,163.9861963190184,0.7077371616359805
3618.0,1973.4418604651162,260.0,164.0107334525939,0.7077306431658467
3085.0,1973.7258559018906,209.0,164.0222278998467,0.7077273839532936
792.0,1973.4240102171136,108.0,164.0079182630907,0.7077241247557498
1276.0,1973.2459141981615,118.0,163.9961695607763,0.7077241247557498
1525.0,1973.1314781720705,147.0,163.9918304825121,0.7077143472531727
5617.0,1974.0615109749872,407.0,164.0538540071465,0.7077143472531727
1013.0,1973.8162796631793,109.0,164.0398060729778,0.707711088115665
1816.0,1973.7760204081633,172.0,164.04183673469387,0.707711088115665
1524.0,1973.661310890079,142.0,164.03621525121142,0.707711088115665
1286.0,1973.4859765425804,120.0,164.02498725140234,0.707704569885676
2135.0,1973.5271475911293,181.0,164.0293143002804,0.707704569885676
4075.0,1974.0626911314985,305.0,164.06523955147807,0.707704569885676
769.0,1973.7556687898089,91.0,164.04662420382166,0.7077013107931945
2672.0,1973.9335201222618,212.0,164.0588385124809,0.7076980517157218
2457.0,1974.0565317035905,213.0,164.07130124777183,0.7076915336058018
1671.0,1973.9793788187374,137.0,164.06440936863544,0.7076882745733546
2756.0,1974.1784168999745,228.0,164.08068210740646,0.7076882745733546
1178.0,1973.9758269720103,104.0,164.06539440203562,0.7076784975660627
1813.0,1973.9348766217247,163.0,164.06512337827525,0.7076752385936486
2727.0,1974.1263987792472,221.0,164.0796032553408,0.7076654617664542
2061.0,1974.148487159929,185.0,164.08492245105518,0.7076622028540719
2610.0,1974.310116929334,210.0,164.09659379766143,0.7076556850743307
686.0,1973.9827191867853,76.0,164.07420584498095,0.7076524262069717
1632.0,1973.8958333333333,162.0,164.0736788617886,0.70764264969494
2207.0,1973.9550419100838,185.0,164.07899415798832,0.70764264969494
1319.0,1973.7887252412393,113.0,164.06602336211276,0.707639390887611
3752.0,1974.2401624777863,300.0,164.1005331302361,0.707639390887611
853.0,1973.9555837563453,85.0,164.08045685279188,0.7076296145556676
1324.0,1973.7906622684598,144.0,164.0753615833545,0.7076263558083675
1290.0,1973.617199391172,130.0,164.06671740233384,0.7076198383587883
1002.0,1973.3707836672584,98.0,164.04996195790008,0.7076133209692367
2411.0,1973.4817444219068,189.0,164.05628803245435,0.7076133209692367
3235.0,1973.8015209125476,237.0,164.0747782002535,0.7076068036397122
861.0,1973.5195134313228,99.0,164.05828687278256,0.7075839934590821
1120.0,1973.303268305042,102.0,164.04256397263745,0.7075839934590821
2536.0,1973.4457953394124,196.0,164.05065856129687,0.7075774763996727
2392.0,1973.5517852620917,182.0,164.05520384907572,0.7075774763996727
3528.0,1973.9453164556962,240.0,164.07443037974684,0.7075774763996727
1918.0,1973.9311566691977,154.0,164.07188053657302,0.7075644424609258
5854.0,1974.912955465587,394.0,164.13006072874495,0.7075644424609258
2627.0,1975.0779155072098,187.0,164.135846192765,0.7075644424609258
1692.0,1975.0063227111787,158.0,164.13429438543247,0.7075611840137536
1061.0,1974.775221238938,103.0,164.1188369152971,0.7075448920029761
871.0,1974.4962082912032,95.0,164.10136501516683,0.7075383753037029
2983.0,1974.7510740459945,241.0,164.12079858478646,0.7075318586644505
2583.0,1974.9047498736736,203.0,164.13062152602325,0.7075318586644505
2757.0,1975.1022985602424,209.0,164.1419550391513,0.7075286003673318
1933.0,1975.0916666666667,181.0,164.14621212121213,0.7075253420852181
1056.0,1974.8596314062106,128.0,164.13708659429437,0.7075253420852181
1288.0,1974.686269560828,112.0,164.12392730943967,0.7075253420852181
1203.0,1974.4915468079737,131.0,164.11556901337372,0.7075123091068118
2715.0,1974.678355196771,205.0,164.12588294651866,0.7075123091068118
2525.0,1974.8171500630517,189.0,164.13215636822196,0.7075057927076368
823.0,1974.5267271810387,97.0,164.11522945032777,0.7074992763684796
1930.0,1974.515502898916,168.0,164.11620872195613,0.7074992763684796
1609.0,1974.4233870967741,143.0,164.1108870967742,0.7074992763684796
1256.0,1974.2423784328546,104.0,164.09574200050392,0.7074895019722764
1201.0,1974.0476070528966,117.0,164.083879093199,0.7074797277111106
2190.0,1974.101989423319,176.0,164.08687987912364,0.7074797277111106
1893.0,1974.0815709969788,163.0,164.08660624370594,0.7074764696540633
3311.0,1974.4180719859048,239.0,164.10546186760635,0.7074666955729444
490.0,1974.044539506794,58.0,164.0787619526925,0.7074634375759121
2106.0,1974.0777358490566,196.0,164.0867924528302,0.7074634375759121
881.0,1973.8028169014085,101.0,164.0709255533199,0.7074634375759121
2836.0,1974.0196127734473,240.0,164.09001760120694,0.7074536636748369
2764.0,1974.218200100553,206.0,164.1005530417295,0.7074471478158036
3057.0,1974.4903242020607,253.0,164.12289519979893,0.7074471478158036
755.0,1974.1839195979899,85.0,164.10301507537687,0.707437374139778
3634.0,1974.6008540567695,248.0,164.12408942476765,0.7074308584307762
1523.0,1974.4874434957308,137.0,164.11727774987443,0.7074308584307762
2163.0,1974.5347727843334,201.0,164.12653778558877,0.7074308584307762
1265.0,1974.3566767068273,119.0,164.1152108433735,0.7074308584307762
2434.0,1974.4720200752822,218.0,164.12873274780426,0.7074276005987797
1567.0,1974.36979427998,139.0,164.12242849974913,0.7074243427817861
2156.0,1974.4153498871333,182.0,164.12691246551293,0.7074243427817861
1698.0,1974.346038114343,148.0,164.12286860581744,0.7074243427817861
4534.0,1974.987716219604,310.0,164.15943845575333,0.7074210849797953
942.0,1974.728822055138,100.0,164.14335839598996,0.7074210849797953
1265.0,1974.5509897268855,121.0,164.13254823352543,0.7074178271928071
2388.0,1974.6545591182364,186.0,164.1380260521042,0.7074080539218581
2783.0,1974.8569997495617,215.0,164.15076383671425,0.7074080539218581
2220.0,1974.9183775663496,202.0,164.1602403605408,0.7074080539218581
1057.0,1974.6886107634543,105.0,164.14543178973716,0.7074047961948801
2186.0,1974.7414914914914,204.0,164.15540540540542,0.7074015384829043
2532.0,1974.8809106830122,202.0,164.16487365524142,0.7074015384829043
2254.0,1974.9507253626814,198.0,164.17333666833417,0.7073950231039597
1037.0,1974.7161790447612,95.0,164.15603900975245,0.7073950231039597
1911.0,1974.70025,169.0,164.15725,0.7073917654369907
2096.0,1974.7305673581604,172.0,164.15921019745065,0.7073852501480588
2240.0,1974.796851574213,176.0,164.16216891554222,0.7073852501480588
1226.0,1974.6097926555083,118.0,164.15063702223333,0.7073657046413071
984.0,1974.3623876123877,114.0,164.1381118881119,0.7073591895924028
1827.0,1974.3255930087391,169.0,164.13932584269662,0.7073591895924028
2193.0,1974.3801797304045,179.0,164.14303544682974,0.7073591895924028
1306.0,1974.2133765909657,118.0,164.1315198402795,0.7073559320904528
4154.0,1974.7572355289421,278.0,164.15993013972056,0.7073559320904528
1110.0,1974.5415315540035,118.0,164.14841606385633,0.707342902232665
1304.0,1974.3743142144638,106.0,164.13391521197008,0.707342902232665
914.0,1974.109947643979,110.0,164.12041884816753,0.707342902232665
2202.0,1974.1667497507478,166.0,164.12088733798603,0.7073396448057209
1474.0,1974.0421131323199,118.0,164.10939446797906,0.7073396448057209
832.0,1973.7575984055804,110.0,164.09591429995018,0.707329872614894
1107.0,1973.5417185554172,103.0,164.08069738480697,0.707329872614894
1829.0,1973.5057270916334,153.0,164.07793824701196,0.707329872614894
1507.0,1973.3895942245456,133.0,164.07020164301719,0.7073233578960134
3243.0,1973.705574912892,245.0,164.09034345445497,0.707320100559074
1750.0,1973.64991291366,154.0,164.0878327942274,0.707310328638259
2001.0,1973.6567164179105,175.0,164.0905472636816,0.707310328638259
2293.0,1973.736135289729,199.0,164.09922904750061,0.7073038140993843
1726.0,1973.674540029836,134.0,164.09174540029835,0.7073005568524472
3886.0,1974.1498881431767,296.0,164.12453392990307,0.7072972996205102
4250.0,1974.7154572564611,312.0,164.16128230616303,0.7072972996205102
4833.0,1975.4255900621117,307.0,164.1967701863354,0.7072907852016366
1933.0,1975.4150521609538,145.0,164.19200198708396,0.7072875280146996
1292.0,1975.2453439284827,130.0,164.18351129873355,0.7072875280146996
2396.0,1975.349801390268,202.0,164.1928997020854,0.7072875280146996
2155.0,1975.3943906676595,193.0,164.2000496401092,0.7072842708427626
1952.0,1975.3885856079405,166.0,164.20049627791562,0.7072810136858253
4099.0,1975.9154056065493,313.0,164.23741007194243,0.7072810136858253
1155.0,1975.7118055555557,125.0,164.22767857142858,0.7072712423050117
1711.0,1975.6461691048846,141.0,164.2219191668733,0.7072516999483697
2438.0,1975.7607833415964,206.0,164.23227565691622,0.7072451859494826
4354.0,1976.350185873606,306.0,164.26741016109045,0.7072419289725376
1207.0,1976.159563924678,105.0,164.25272547076312,0.7072419289725376
1048.0,1975.9296507307406,94.0,164.2353232598464,0.7072386720105914
886.0,1975.6597325408618,100.0,164.2194155522536,0.7072386720105914
2499.0,1975.7893042832384,195.0,164.2270363951473,0.7072354150636441
2226.0,1975.8512376237625,170.0,164.22846534653465,0.7072158736969316
2282.0,1975.9269982677556,172.0,164.23038851769363,0.7072158736969316
3536.0,1976.3129638792677,286.0,164.26051459673428,0.7072158736969316
1030.0,1976.07890180559,100.0,164.24462033143706,0.7072126168549742
1734.0,1976.019040553907,142.0,164.2391196834817,0.7072126168549742
641.0,1975.688998763906,77.0,164.21755253399257,0.7072126168549742
1518.0,1975.5758774097874,154.0,164.21502718734553,0.7072028464190911
2113.0,1975.609834445268,183.0,164.2196688905362,0.7071995896371264
1026.0,1975.375247035573,100.0,164.2038043478261,0.7071995896371264
1602.0,1975.2830328476166,136.0,164.19683872561126,0.7071963328701596
2152.0,1975.3266666666666,154.0,164.19432098765432,0.7071898193812197
1216.0,1975.139224882745,134.0,164.18686744013823,0.7071833059522711
787.0,1974.8460019743336,97.0,164.17028627838104,0.7071833059522711
626.0,1974.5132000986923,76.0,164.14853195164076,0.7071833059522711
930.0,1974.255550074001,102.0,164.13320177602367,0.7071800492602933
2688.0,1974.4315659679407,222.0,164.1474722564735,0.7071800492602933
1002.0,1974.1918145956608,92.0,164.12968441814596,0.7071637660253669
2439.0,1974.3063840276066,191.0,164.13630761646536,0.7071637660253669
2152.0,1974.350172498768,184.0,164.14120256283883,0.7071572528363774
1958.0,1974.3461443705346,170.0,164.14264597191428,0.7071572528363774
2487.0,1974.4724137931034,217.0,164.15566502463054,0.7071507397073763
2139.0,1974.5129278502832,181.0,164.15981285397686,0.7071507397073763
2738.0,1974.7008862629248,200.0,164.16863613983259,0.7071507397073763
891.0,1974.4341619492986,109.0,164.1550578390352,0.7071442266383631
2537.0,1974.572588582677,189.0,164.16117125984252,0.7071344571473194
1087.0,1974.3542435424354,91.0,164.1431734317343,0.7071246877912452
1520.0,1974.2424987702902,156.0,164.14117068371866,0.7071214313692133
972.0,1973.996065896238,92.0,164.12343250553232,0.7071214313692133
451.0,1973.6216814159293,63.0,164.09857423795478,0.7071149185701386
2311.0,1973.7045957237651,179.0,164.10223642172525,0.7071149185701386
1804.0,1973.6628992628994,166.0,164.10270270270271,0.7071149185701386
1836.0,1973.6290837632032,162.0,164.1021861950381,0.7071149185701386
1409.0,1973.4904223968565,141.0,164.09651277013754,0.7071051494839979
2029.0,1973.504051068009,189.0,164.10262705622392,0.7070986368348843
1366.0,1973.3549337260677,158.0,164.10112911143838,0.7070986368348843
1226.0,1973.1715337423313,150.0,164.09766871165644,0.7070953805328213
2456.0,1973.2899901864573,214.0,164.1099116781158,0.7070953805328213
